transcript,summary,model_summary,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore
"#Person1#: Mujhe is phone ka istemal karne mein madad chahiye. #Person2#: Sure. Pehle aap receiver uthao aur pehle 3 buttons mein se kisi ek ko dabao. Kya aapko tone sunai de rahi hai? #Person1#: Haan, mujhe tone sunai de rahi hai. #Person2#: Theek hai. Ab aap keypad par 9 dial karo. Kya aapko tone badalte hue sunai de rahi hai? #Person1#: Haan, yeh badal gayi. #Person2#: Jab aapko yeh badalte hue sunai de, iska matlab hai ki aapke paas ek outside line hai. Aap kis se call karna chahte hain? #Person1#: Main ghar call karna chahta hoon. #Person2#: Theek hai. Bahar call karne ke liye ab aap number dial karo. Company ke andar call karne ke liye sirf extension number dabao. Kya aapko extensions pata hain? #Person1#: Haan, mere paas extensions ki list hai. #Person2#: Agar aapko kabhi extension ke liye madad chahiye ho, toh aap 0 dial kar sakte hain.",#Person2# #Person1# ko phone ka istemal karna dikhata hai. #Person2# #Person1# ko yeh bhi batata hai ki agar #Person1# ko extension ke liye madad chahiye ho toh #Person1# 0 dial kar sakta hai.,#Person2# #Person1# ko is phone ka istemal karne mein madad deta hai. #Person1# ghar call karna chahta hai aur #Person2# ke paas extensions ki list hai.,0.5423728813559322,0.14035087719298245,0.3728813559322034,0.9123482
"#Person1#: Interview mein achha impression kaise banaun? #Person2#: Tumhe apna best foot forward rakhna chahiye, aur apne personal appearance ka dhyan rakhna chahiye. Kam se kam tumhe achhe se dress up hona chahiye. Appearance sab kuch nahi hai, lekin yeh pehli cheez hai jo interviewer tumhare baare mein notice karta hai. #Person1#: Aur kuch? #Person2#: Na to boast karo aur na hi modest bano. #Person1#: Iska kya matlab hai? Tum dono cheezein ek saath nahi kar sakte. #Person2#: Confident dikhna aur interviewers ko dikhana ki tum competent ho. Cheezein exaggerate mat karo warna tumhara impression aisa hoga ki tum bahut bada bol rahe ho. #Person1#: Samajh gaya. #Person2#: Natural, alert aur interested bano. #Person1#: Tumne mujhe bahut valuable advice di hai aur ab mujhe khud par zyada confidence hai. Bahut dhanyavaad. #Person2#: Mera pleasure. Tumhe good luck!",#Person2# ne #Person1# ko interviews mein achha impression banane ke liye kuch suggestions diye. #Person1# ab zyada confident aur grateful mehsoos kar raha hai.,#Person1# ne #Person2# se interview mein achha impression banaya. #Person2# ko apne personal appearance ka dhyan rakhna chahiye aur apne personal appearance ka dhyan rakhna chahiye.,0.35999999999999993,0.12499999999999997,0.24000000000000002,0.88543445
"#Person1#: Yeh party kitni zabardast hai, Joan! Khana, drink, atmosphere... Sab log enjoy kar rahe hain. #Person2#: Tumhari madad ki wajah se. Hamari dosti ke liye. #Person1#: Cheers! Waise, entertainment ka kya plan hai? #Person2#: Dancing. Campus Band ke ladke humare liye music bajane ka vaada kiye hain. #Person1#: Oh, kitna accha! Campus ki har ladki un handsome ladkon par crush karti hai. #Person2#: Main unka introduction zaroor karwaungi.","#Person1# aur Joan party mein maza le rahe hain, aur wo dance karne wale hain.",John Joan ko party ke baare mein batati hai aur unka introduction zaroor karwaungi.,0.2758620689655172,0.0,0.2758620689655172,0.86388075
"#Person1#: Hume station tak kyun chalna hai? Aur wo kahan hai? #Person2#: Wo bas uss raste par hai...mujhe lagta hai. #Person1#: Dekho! Wahan ek policeman hai! Usse raste ke baare mein poochho. #Person2#: Theek hai. Main jaake usse poochta hoon. #Person1#: (6 seconds ka rukna) Toh, usne kya kaha? #Person2#: Well, hume is raste par chalna hai, pehli left le lo. Phir chalna hai jab tak hum nadi tak nahi pahunchte aur... #Person1#: Nadi? #Person2#: Haan. Wo wahan hai, aur wahan ek bridge hai. Bridge ke paar, hume kuch road signs dikhai denge jo hume raste batayenge. #Person1#: Lekin ye kitna door hai? Wahan pahunchne mein kitna time lagega? #Person2#: Lagbhag pandrah minutes, agar hum jaldi chalte hain. #Person1#: Pandrah minutes! Hum train ke liye late ho sakte hain. Aur in bhari bags ke saath bhi! Mujhe lagta hai hume taxi leni chahiye. #Person2#: Is waqt nahi. Traffic dekho. Ye bahut dheere chal raha hai. Hum wahan paidal utni hi jaldi pahunch sakte hain. #Person1#: Well, main is bag ko aur nahi utha sakta. #Person2#: Theek hai. Mujhe de do, phir. #Person1#: Bechara mat bano. Tum ek waqt par do bags nahi utha sakte. #Person2#: Haan, main utha sakta hoon. Bags itne bhari nahi hain...hmm! #Person1#: Dekha! Ye tumhe lagta tha usse zyada bhari hain! #Person2#: Shayad ye itna bura idea nahi hai. #Person1#: Kya itna bura idea nahi hai? Tumhara kya matlab hai? #Person2#: Taxi! Taxi!","#Person1# aur #Person2# station ja rahe hain. #Person1# taxi lene ka sujhav deta hai jab #Person2# policeman se raste ke baare mein poochta hai. #Person2# sochta hai ki wo paidal jaldi pahunch sakte hain lekin jab #Person2# ko apne bags ki bhari hone ka ehsaas hota hai, toh wo apna mann badalta hai.","#Person1# ne #Person2# ko bataya ki wo station tak kyun chalna hai, aur #Person2# taxi lene ke liye kehta hai.",0.35616438356164376,0.11267605633802817,0.19178082191780824,0.8805966
"#Person1#: Kya tum meri madad kar sakte ho? #Person2#: Sure. Kya hai? #Person1#: Kya tum store ja sakte ho? Humein kuch cheezein chahiye. #Person2#: Theek hai. Tumhe kya chahiye? #Person1#: Well, kya tum thoda sugar le aa sakte ho? #Person2#: Okay. Kitna? #Person1#: Ek chhoti bag. Mujhe lagta hai humein kuch oranges bhi chahiye. #Person2#: Kitne? #Person1#: Oh, chalo dekhte hain... Lagbhag chhe. #Person2#: Aur kuch? #Person1#: Haan. Humare paas doodh nahi hai. #Person2#: Theek hai. Tumhe kitna chahiye? Ek gallon? #Person1#: Nahi. Mujhe lagta hai aadha gallon kaafi hoga. #Person2#: Kya bas itna hi? #Person1#: Mujhe lagta hai haan. Kya tumne sab kuch yaad rakha? #Person2#: Haan. Woh chhoti bag sugar, chaar oranges, aur aadha gallon doodh. #Person1#: Kya tumhare paas kaafi paise hain? #Person2#: Mujhe lagta hai haan. #Person1#: Bahut dhanyavaad. Main iski kadar karta hoon.","#Person1# ne #Person2# se madad maangi. #Person2# ne maan liya aur ek chhoti bag sugar, chhe oranges, aur aadha gallon doodh kharidne mein madad ki.","#Person1# ne #Person2# ko store jaane ke liye bulaya. #Person2# ek chhoti bag sugar, chaar oranges, aur aadha gallon doodh le aayega.",0.5531914893617023,0.39999999999999997,0.5531914893617023,0.92405564
"#Person1#: Tumhe nahi believe hoga ki aaj mujhe kya mail mein mila! #Person2#: Kya hai? #Person1#: Yeh Ray aur Sue ka letter hai Shanghai se! #Person2#: Kya tumne yeh padha? #Person1#: Nahi, maine socha tum ghar aa jao tab padhenge. #Person2#: Aage badho, zordaar padho. #Person1#: Theek hai. Yeh kehta hai, 'Dear Jessica. Tumhara letter paa kar bahut accha laga. Lagta hai tum aur Riley apne naye ghar mein aaraam se adjust kar rahe ho. . . ' #Person2#: Tumne usse kab letter bheja? #Person1#: Bas kuch hafton pehle. Sue aur main aksar letters bhejte hain. #Person2#: Mujhe nahi pata tha koi aisa karta hai ab. Theek hai, aage badho. #Person1#: Theek hai. . . Mujhe is section ko skip karna padega. Yeh girl-talk hai. #Person2#: Mujhe koi problem nahi hai. #Person1#: Oh. Yeh actually kaafi personal hai. #Person2#: Theek hai, us sabko skip karo aur baaki padho. #Person1#: Theek hai, bas yeh kehta hai, blah, blah, blah. . . 'Ray aur main tumhe June mein dekhne ka intezaar kar rahe hain. Jaldi likho. Pyaar ke saath, Sue.' #Person2#: Kya hum June mein unse milne ja rahe hain ya woh humse milne aa rahe hain? #Person1#: Kya maine tumhe nahi bataya? Hum June mein unke saath Shanghai ja rahe hain. #Person2#: Oh, lagta hai maine yeh miss kar diya. #Person1#: Men!",Jessica Riley ko batati hai ki usse Ray aur Sue ka letter mila hai. Jessica letter ka ek hissa padhti hai aur Riley ko samajh aata hai ki woh June mein Ray aur Sue ke saath Shanghai ja rahe hain.,#Person1# Jessica ko batata hai ki aaj Ray aur Sue ka letter Shanghai se mila. #Person1# Jessica ko apne naye ghar mein dekhne ka intezaar kar raha hai.,0.47058823529411764,0.15151515151515152,0.3823529411764706,0.8746035
"#Person1#: Kya tumhe coffee peena pasand hai? #Person2#: Nahi, shukriya. Mere dil mein thodi dikkat hai, mere doctor ne mujhe kam peene ko kaha hai. #Person1#: Kya tum watermelon juice try karna chahoge? Yeh accha lagta hai. #Person2#: Theek hai.","#Person2# ke doctor ne unhe coffee kam peene ko kaha, isliye #Person1# watermelon juice ka sujhav dete hain.",#Person2# ne #Person1# ko coffee peene ke liye kaha.,0.5925925925925926,0.0,0.3703703703703704,0.90029734
"#Person1#: Helen, maine suna hai ki tum gym teacher banna chahti thi, hai na? #Person2#: Haan, maine iske baare mein socha tha. Lekin yeh bahut mehenga hone wala tha. #Person1#: Tumhara matlab training se hai? #Person2#: Haan. Tumhe sab equipment ka use karne ke liye pay karna padta hai, tumhe pata hai. #Person1#: Toh tum nursing college gayi. #Person2#: Haan, aur mujhe ismein koi regret nahi hai. #Person1#: Sach mein? Tumhe yeh pasand aaya? #Person2#: Oh, bahut zyada. #Person1#: Kya tumhe nahi laga ki tum teacher nahi ban payi toh udaas hui? #Person2#: Well, ek tarah se. Lekin jaise jaise waqt guzra, mujhe apne kaam se sach mein pyaar ho gaya.",Helen gym teacher banne ke baare mein sochti thi. Lekin usne nursing college join kiya aur usse koi regret nahi hai.,#Person1# Helen ko gym teacher banna chahti thi. Helen ko lagta hai ki yeh bahut mehenga hone wala tha aur Helen ko apne kaam se pyaar ho gaya.,0.24489795918367344,0.0425531914893617,0.20408163265306123,0.86659163
"#Person1#: Kya main aapki madad kar sakta hoon? #Person2#: Mujhe yeh book dhoondni hai. #Person1#: Kya koi samasya hai? #Person2#: Mujhe nahi lagta ki aapke paas yeh hai. #Person1#: Aapko hamare computer par dekhna chahiye. #Person2#: Maine yeh kiya. #Person1#: Kya aaya? #Person2#: Yeh shelf par hona chahiye, lekin maine ise nahi dekha. #Person1#: Main kisi aur library se book laane ki koshish kar sakta hoon. #Person2#: Mujhe nahi pata tha ki aap yeh kar sakte hain. #Person1#: Jab main ise dhoondh loon, main aapko call karunga. #Person2#: Main aapki madad ki sarahna karta hoon.",#Person2# ko woh book nahi mili jo shelf par honi chahiye thi. #Person1# ise kisi aur library se laayega.,#Person1# ne #Person2# ki madad ki book dhoondni hai. #Person2# ko lagta hai ki yeh shelf par hona chahiye.,0.3684210526315789,0.1111111111111111,0.2631578947368421,0.8911575
"#Person1#: Hello. #Person2#: Oh. Hello. Tum naya student lag rahe ho. Kya tumhe theek laga? #Person1#: Well, main thoda bhatak gaya kyunki maine ek stranger se poocha. Lekin mujhe aakhir mein samajh aa gaya. #Person2#: Oh, dear. Aaj tum kitna door se aaye ho. #Person1#: Sirf Brighton se. Main apne bhai ke saath reh raha tha. #Person2#: Oh, achha. Tum yahan kaise aaye? #Person1#: Mere bhai ne mujhe railway station tak chhoda. Aur maine is end par ek bus li. #Person2#: Aha. Toh, tumhe apna naam batana chahiye taaki main tumhara form dhoond sakoon. #Person1#: Mera naam Mark Burn hai. #Person2#: Burn, Burn. Ah, haan. Oh, tum is photo se badal gaye ho. Tumhari beard aur mustache ka kya hua? Aur tumne glasses bhi nahi pehne hain. #Person1#: Nahi, maine socha ki mujhe thoda smarter dikhna chahiye. #Person2#: Yeh lo tumhare room ka key. Yeh 501 hai. #Person1#: Thanks. Main wahan kaise jaun? #Person2#: Is corridor ke end par jao, left turn lo aur yeh right par teesra darwaza hai. #Person1#: Thank you. Oh, yahan naye students ke liye ek meeting hai. Uska time kya hai? #Person2#: Saade paanch baje Common Room mein, ground floor par, corridor ke dusre end par. #Person1#: Bahut dhanyavaad. Alvida.","Ek naya student Mark registration jagah par aata hai. Mark ka form dhoondne ke baad, #Person2# Mark ko room ka key deta hai aur uske room ka rasta dikhata hai, aur naye students ki meeting ka time aur location batata hai.",#Person1# Mark Burn ko batata hai ki woh naye students ke liye ek meeting ke liye aaye hain. Mark Burn ko apna naam batana chahiye taaki wo smarter dikh sake.,0.30985915492957744,0.057971014492753624,0.16901408450704225,0.866339
"#Person1#: Acha hai tumhe dekhna Alice, andar aao, please. #Person2#: Thank you Tom, par mujhe dar hai abhi nahi, main sirf tumhe wapas karne aayi hoon wo book jo maine tumse li thi. #Person1#: Zabardast, main tumhara intezaar kar raha tha aur jaan'na chahta tha, tumhe kaisa laga? #Person2#: Yeh bohot interesting hai aur maine isse bohot kuch seekha. #Person1#: Achha, mere liye bhi aisa hi hai. #Person2#: Oh sorry, main tumse is bare mein aur baat nahi kar sakti. #Person1#: Koi baat nahi, behtar hai yahan aur 10 minutes raho. #Person2#: Nahi, main jaungi aur shop se thoda khana kharidungi, aur mujhe tumse alvida kehna hai. #Person1#: Alvida.",Alice Tom ko book wapas karne aayi hai. Tom usse baat karna chahta hai par Alice ko jaana hai.,Tom Alice ko book wapas karne aayi hai aur Alice se alvida kehti hai.,0.6060606060606061,0.3870967741935484,0.5454545454545454,0.929034
"#Person1#: Kahan bar picnic set karein? Lake ke paas? Woh itni blue aur clear lag rahi hai, bilkul sky ki tarah. #Person2#: Mujhe pata hai, par aaj bahut garmi hai. Chalo picnic wahan trees ke neeche karte hain lake ke bajaye. Trees humein dhoop se bachayenge toh itna garmi nahi lagega. #Person1#: Achha idea hai. Aaj ka din picnic ke liye sunny hai par main zyada daudna nahi chahta. #Person2#: Tum sahi keh rahe ho. Main apne dog ko yahan walking path par walk par le jaata hoon exercise ke liye, par sirf tab jab bahar thanda hota hai.","#Person1# suggest karta hai bar picnic lake ke paas set karne ke liye, par #Person2# sochta hai ki unhe trees ke neeche karni chahiye taaki dhoop se bachein.",#Person1# aur #Person2# bar picnic set karte hain lake ke bajaye. #Person2# apne dog ko wahan walking path par walk par le jaata hai exercise ke liye.,0.39999999999999997,0.11320754716981132,0.2909090909090909,0.88231975
"#Person1#: Wah, kya yeh tumhari sports car hai? #Person2#: Haan, kya tumhe yeh pasand hai? #Person1#: Mujhe yeh bahut pasand hai! Main hamesha ek green jaguar chalana chahta tha. Kya yeh achhe condition mein hai? #Person2#: Bahar se toh achha lag raha hai, lekin andar ka haal alag hai. Isse bahut saari servicing ki zarurat hai pehle isse road par nikaalne se pehle. #Person1#: Ismein kya problem hai? #Person2#: Pehli baat, isse naya engine chahiye, jo bahut mehenga hai. #Person1#: Tumne last baar iski servicing kab karwai thi? #Person2#: Yeh kuch saal pehle hua hoga. #Person1#: Maine suna hai ki sabhi cars ko har saal regular servicing ki zarurat hoti hai. #Person2#: Haan, hoti hai. Jab mera beta paida hua, tab is car ko chalane ka koi reason nahi tha. Yeh sirf do-seater hai, samjhte ho na! #Person1#: Aur kya kya problem hai? #Person2#: Heating controls ab kaam nahi karte, toh car mein hamesha lagta hai ki 100 degrees hai, garmi mein bhi! #Person1#: Aur kuch? #Person2#: Brakes bhi itne achhe se kaam nahi karte ab. #Person1#: Tum ise kyun nahi theek karwate? #Person2#: Isse chalana itna mehenga hai jitna tum sochte ho, khaas karke jab itni saari problems hain! #Person1#: Achha, jab tum ise theek karwa lo, mujhe bata dena. Main ismein ride lena chahta hoon!","Green jaguar bahar se achha lagta hai, lekin isse naya engine, nayi heating systems, aur brakes ki zarurat hai. #Person2# #Person1# ko batata hai ki #Person2# ne do-seater car ko tabse nahi chalaya jab se #Person2# ka beta paida hua. #Person2# ise theek nahi karwata kyunki yeh mehenga hoga.",#Person2# ek green jaguar chalana chahta hai aur #Person1# ko lagta hai ki yeh achhe condition mein hai. #Person2# usse ride lena chahta hai.,0.35135135135135137,0.1388888888888889,0.24324324324324328,0.87751293
"#Person1#: Mujhe kal beach nahi jaana. #Person2#: Kyun nahi? Barish toh nahi hone wali, hai na? Aasman mein koi cloud nahi hai aur sab clear hoga. #Person1#: Sahi hai. Mujhe sunburn nahi hona hai.",#Person1# beach nahi jaana chahta kyunki usse sunburn nahi chahiye.,#Person1# aur #Person2# kal beach nahi jaana.,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.88870716
"#Person1#: Mujhe nahi pata kya karna hai apne job interview ke liye tayyar hone ke liye. #Person2#: Yeh zaroori hai ki tum company ko samjho. Kya tumhe samajh aata hai ki wo kya karte hain? #Person1#: Nahi, mujhe shayad thoda aur research karna padega. #Person2#: Jab tum apni research khatam kar loge, toh yeh tumhe madad karega yeh samajhne mein ki company ka philosophy rigid hai ya thoda relaxed. Kya yeh samajh aata hai? #Person1#: Mujhe lagta hai unka attitude kaafi casual hai. #Person2#: Toh yeh saari information tumhe yeh decide karne mein madad karegi ki kya pehna hai. Kya tumhare paas pehnne ke liye kuch hai? #Person1#: Mere paas ab tak bilkul kuch nahi hai. #Person2#: Tumhe pata hai, agar tumhe zarurat hai toh main kabhi shopping ke liye tumhare saath ja sakta hoon, lekin kya hum kuch aur basics ke baare mein baat kar sakte hain? #Person1#: Haan, ab humein kahan se aage badhna chahiye? #Person2#: Relaxed aur open rehne par focus karo, muskurana mat bhoolna, haath milana aur unki company ke baare mein genuinely interested rehna. Mujhe yakin hai tum achha karoge.","#Person2# #Person1# ko job interview ke liye tayyari karne ke liye suggestions deta hai. #Person2# #Person1# ko company samajhne, pehnne ka selection karne, aur relaxed aur open rehne ki salah deta hai.",#Person1# ne #Person2# ko job interview ke liye tayyar hone ke liye kaha. #Person2# sochta hai ki company ka philosophy rigid hai ya thoda relaxed hai.,0.5517241379310345,0.17857142857142855,0.4482758620689655,0.9000496
"#Person1#: Hi, Lucy, tum bahut popular ho logon ke beech, tumhare paas kya tricks hain? #Person2#: Thank you kehne ke liye. Mujhe nahi pata, shayad isliye kyunki mujhe apna experience aur knowledge unke saath share karna pasand hai. Mujhe lagta hai ki is tarah ki communication hamari work efficiency ko improve karne mein madad karti hai aur colleagues ke saath achha sambandh banane mein bhi. #Person1#: Knowledge share karna kabhi kabhi thoda tricky ho sakta hai. Log soch sakte hain ki tum unhe unka kaam kaise karna hai yeh bata rahe ho. Agar unhe yeh personal lagta hai, toh wo tumse naraz ho sakte hain aur kaam mein tumhe support karne se katrate hain. #Person2#: Yeh sach hai. Kuch log tumhari intention ko galat samajh lete hain aur isse long term mein problems create hoti hain. Jaise, dusron se argue karna ya kisi ko dusre logon ke saamne correct karna bilkul sensible nahi hai. Apni dosti aur share karne ki willingness dikhana zyada important hai, na ki show off karna. #Person1#: Tum bilkul sahi keh rahi ho. Mere saath apna experience share karne ke liye shukriya. Maine bahut kuch seekha. #Person2#: You're welcome.","Lucy ko lagta hai ki wo popular hai kyunki wo apna experience aur knowledge share karna pasand karti hai. #Person1# ko lagta hai ki knowledge share karne se log naraz ho sakte hain, aur Lucy #Person1# ko batati hai ki dosti dikhana aur share karne ki willingness zyada important hai.",#Person1# Lucy ko batati hai ki Lucy ko apna experience aur knowledge share karna pasand hai. Lucy ko lagta hai ki yeh tricky hai kyunki usse apne experience aur knowledge share karna pasand hai.,0.6190476190476191,0.3658536585365854,0.4761904761904762,0.89866894
"#Person1#: Good evening, Martin. #Person2#: Hello, kitna accha hai aapko dekhna. Kya aapko hamara ghar dhoondhne mein koi dikkat hui? #Person1#: Bilkul nahi. Aapke instructions bahut clear the. Mrs. Martin kahan hain? #Person2#: Woh kitchen mein hain. Kate! Mrs. Gao aa gayi hain! #Person3#: Mrs. Gao! Mujhe bahut khushi hui aapko dekhkar. Mere husband ne aapke baare mein bahut kuch bataya hai. #Person1#: Yeh aapke liye hain. #Person3#: Oh, kya sundar phool hain! Aap bahut dayalu hain. Bahut shukriya. Main inhe turant paani mein daal doongi. #Person1#: Aur yeh ek bottle Chinese Mao-tai hai. #Person2#: Yeh aapki taraf se sochne wali baat hai. Maine suna hai ki yeh kaafi punch pack karta hai. #Person3#: Mrs. Gao, kya aap ab shuru karna chahengi?",Mrs. Gao Martins ke ghar sundar phool aur ek bottle Mao-tai lekar aati hain.,Mrs. Gao apne ghar dhoondhne ke liye aa gayi hain. Mrs. Gao ek bottle Chinese Mao-tai kharidti hai.,0.5294117647058824,0.1875,0.4117647058823529,0.88807577
"#Person1#: A: Dekho is survey ko jo ek website ne conduct kiya hai. Ek chauthai employees rozana average 10 minutes online personal kaam karne mein spend karte hain. Hi, Francis, tumhara kya haal hai? #Person2#: Well, main sirf 15 minutes spend karta hoon stock bonds check karne aur apni maa ke liye air ticket book karne mein. Waise, maine apna saara kaam kar liya hai aur ab jaane ka time ho gaya hai. #Person1#: Halanki hamari company ka koi return policy nahi hai, jo personal internet use ko limit karta hai, mujhe nahi lagta boss ko yeh pasand aayega. #Person2#: Bilkul, kaam hamesha pehle aata hai. #Person1#: Lekin yeh hamare liye lucky hai. Company ke computers par koi software nahi hai jo humare visit kiye gaye websites ko track kare. Main in dino online shopping bahut kar raha hoon. #Person2#: Well, thoda low profile rakho.",Dono #Person1# aur Francis online personal kaam karte hain. Unhe lagta hai boss ko yeh pasand nahi aayega.,Francis Francis ko batata hai ki ek chauthai employees rozana average 10 minutes online personal kaam karne mein spend karte hain.,0.41025641025641024,0.16216216216216214,0.30769230769230765,0.864599
#Person1#: Kaise chal raha hai? #Person2#: Main theek hoon. Thank you. #Person1#: Kya tumhe kuch chahiye? #Person2#: Mujhe tumhari madad chahiye. #Person1#: Main tumhare liye kya kar sakta hoon? #Person2#: Main ek article dhoond raha hoon newspaper mein. #Person1#: Kya tumne periodicals check kiye? #Person2#: Maine toh iske baare mein sochne ki bhi koshish nahi ki. #Person1#: Main tumhe dikhata hoon ki tumhara article kahan milega. #Person2#: Main is library mein kho jata hoon. #Person1#: Yeh is taraf hai. #Person2#: Tumhari madad ke liye bahut dhanyavaad.,#Person1# #Person2# ko library mein us article tak pahunchne mein madad karta hai jo #Person2# dhoond raha hai.,#Person2# ek article dhoond raha hai newspaper mein. #Person1# ek article dhoond raha hai newspaper mein.,0.5294117647058824,0.125,0.35294117647058826,0.8697961
"#Person1#: Aapka mujhe bulane ke liye bahut shukriya. #Person2#: Main bahut khush hoon ki aap aa gaye, Mr. Liu. Kya aap table ke head par baithenge? Yeh ek informal dinner hai, please aap formalities mat rakhiye... Mr. Liu, kya aap thoda chicken lena chahenge? #Person1#: Shukriya. Yeh mera pehla baar hai ek Chinese restaurant aane ka. Kya aap mujhe Chinese food ke alag features bata sakte hain? #Person2#: General taur par, Cantonese food thoda halka hota hai; Shanghai food kaafi oily hota hai; aur Hunan dishes bahut spicy hote hain, inka taste strong aur hot hota hai. #Person1#: Chinese dishes bahut hi khoobsurati se banaye gaye hain, delicious hain, aur bahut palatable hain. Inka rang, flavour, aur taste bahut accha hai. #Person2#: Mr. Liu, kya aap aur ek helping lena chahenge? #Person1#: Aur nahi, shukriya. Main kaafi full hoon. #Person2#: Kya aapko meal pasand aaya? #Person1#: Yeh sabse delicious dinner hai jo maine kaafi samay se khaya hai. Yeh itna rich dinner hai. #Person2#: Main bahut khush hoon ki aapko yeh pasand aaya. #Person1#: Aapki hospitality ke liye bahut bahut shukriya.",#Person2# Mr. Liu ko ek Chinese restaurant mein bulata hai aur Chinese food ke alag features introduce karta hai. Mr. Liu #Person2# ki hospitality ke liye apna gratitude vyakt karta hai.,#Person1# Mr. Liu ko ek Chinese restaurant aane ka invitation deta hai. Mr. Liu ko dinner pasand aaya aur uski hospitality ke liye shukriya deta hai.,0.4912280701754386,0.3272727272727273,0.45614035087719296,0.8965571
"#Person1#: Kya main aapki madad kar sakta hoon? #Person2#: Mujhe yeh check cash karna hai, please. #Person1#: Kya aapka humare saath account hai? #Person2#: Haan. Yeh mera identification card hai. #Person1#: Aapko bade ya chhote notes chahiye? #Person2#: Actually, mujhe kuch traveler's checks kharidne hain. #Person1#: Kya denomination chahiye? #Person2#: Twenties theek rahenge. #Person1#: Kya aap poora amount traveler's check mein chahte hain? #Person2#: Haan, please.",#Person1# #Person2# ki madad karta hai check cash karne mein taaki woh traveler's checks kharid sake.,#Person2# #Person1# ki madad karta hai traveler's check cash karne mein.,0.8275862068965517,0.5925925925925926,0.6206896551724139,0.95095295
"#Person1#: Hi, Tom. Tum kya padh rahe ho? #Person2#: Oh, hi, Tanya. Ye ek newspaper hai, Community News. Isme sirf achhi khabrein hoti hain. #Person1#: Oh, haan. Mujhe lagta hai maine ye dekha hai. #Person2#: Haan, kya ye ek accha idea nahi hai? Main toh sab buraaiyon se tang aa gaya hoon jo tumhe hamesha padhne ko milti hain. Kisi ne toh mainstream newspapers ko thoda creative choice dena chahiye. #Person1#: Mujhe nahi pata.., isme problem ye hai ki agar ye sirf achhi khabrein hai, toh tumhe kaise pata chalega ki tumhe poori kahani mil rahi hai, sirf sugar-coated sachai nahi? Ye toh objective journalism ki tarah nahi lagta - jisme kahani ke dono pehlu aur sab facts report kiye jaate hain.","Tom Tanya ko batata hai ki wo ek newspaper padh raha hai. Tom kehta hai ki isme sirf achhi khabrein hoti hain, aur Tanya ko lagta hai ki ye objective journalism ki tarah nahi hai.",Tom Tanya ko batata hai ki Community News sirf achhi khabrein hoti hain. Tom ko lagta hai ki ye objective journalism ki tarah nahi lagta.,0.7333333333333334,0.6206896551724139,0.7000000000000001,0.9415217
"#Person1#: Kab main apne naye ghar mein move kar sakta hoon? #Person2#: Current owners Tuesday ko move out kar rahe hain, toh technically aap Wednesday ko keys le sakte hain aur move in kar sakte hain. #Person1#: Kya utilities on hongi? #Person2#: Aapko utility company se contact karna hoga aur utilities ko apne naam par transfer karne ke liye arrangements karne honge. #Person1#: Main waqai mein walls paint karna chahta hoon aur carpet clean karwana chahta hoon. #Person2#: Agar main aapki jagah hota, toh main kuch din le leta in cheezon ka khayal rakhne ke liye pehle move in karne se. #Person1#: Main soch raha tha ki mujhe apne naye appliances delivery ke liye bulwana chahiye jab hum move kar rahe hain. #Person2#: Woh perfect hoga. Is tarah, koi wahan hoga, lekin aapko turant mil jayenge. #Person1#: Kya aap meri move-in day par madad kar sakte hain? #Person2#: Mujhe lagta hai ki us din mujhe kuch aur bahut important karna hai. Mujhe bas yaad nahi aa raha kya hai.",#Person1# apne naye ghar mein move karne wale hain. #Person1# aur #Person2# move-in date aur pre-arrangements ke baare mein baat karte hain. #Person1# #Person2# se move-in day par madad maangta hai lekin #Person2# ko lagta hai ki woh nahi aa sakte.,#Person2# apne naye ghar mein move kar raha hai. #Person1# #Person2# ko batata hai ki #Person2# apne naye ghar mein move karne ka plan banata hai.,0.4571428571428572,0.23529411764705885,0.2857142857142857,0.9017878
"#Person1#: Kya yeh tumhare triplets hain? Yeh bahut khoobsurat hain! Maine dekha hai doosre babies jo unki umar mein sirf skin aur bones jaise the. Tumhe pata hai, yeh bilkul tum aur John ke jaise hain! Kya tum aur babies karne ka plan kar rahi ho? #Person2#: Apni zubaan kaat lo! Main toh already apne aakhri had par hoon. Kuch raaton main toh bilkul nahi sooti. John toh jaise ek log ki tarah so jaata hai jab babies cheekh rahe hote hain. #Person1#: Toh batao, labor aur delivery kaisi thi? #Person2#: Main nahi kahungi ki mujhe zindagi ka sabse accha waqt mila, par kam se kam sab kuch bina kisi dikkat ke hua. #Person1#: Toh bas thoda aur jhel lo. Bees saal baad, tumhe lagega ki yeh sab kuch karna bilkul worth tha!",#Person1# ne #Person2# se poocha ki kya woh aur babies karne ka plan kar rahi hai. #Person2# mana karti hai kyunki unhe toh unke cheekhne par bhi sohne ka time nahi milta.,#Person1# aur #Person2# apne triplets ke baare mein baat karte hain. #Person2# ko lagta hai ki zindagi ka sabse accha waqt mila.,0.25925925925925924,0.0,0.18518518518518515,0.8730375
